"","id","season","k","fl","year","cave","date","av_mid_dat","days","day_index","id_chr","id_ori","year_ori","cave_ori","first","s2","cave_season","cs_index","cave_k_season","cave_k","temp"
"7338",3019,"august",15,99,8,12,2019-08-28,2019-08-21,7,"1","981793","981793",2019,"C22",15,1,"12_1","3019_12_15","12_15_1","12,15",6.69925
"7339",3020,"august",11,144,6,12,2017-08-17,2017-08-21,-4,"1","981794","981794",2017,"C22",11,1,"12_1","3020_12_11","12_11_1","12,11",6.9525
"7340",3021,"august",11,65,6,15,2017-08-16,2017-08-21,-5,"1","981795","981795",2017,"C25",11,1,"15_1","3021_15_11","15_11_1","15,11",6.62
"7341",3021,"august",11,65,6,15,2017-08-23,2017-08-21,2,"2","981795","981795",2017,"C25",11,1,"15_1","3021_15_11","15_11_1","15,11",6.62
"7342",3021,"june",14,90,8,15,2019-06-05,2019-06-16,-11,"1","981795","981795",2019,"C25",11,2,"15_2","3021_15_14","15_14_2","15,14",5.01125
"7343",3021,"august",15,100,8,15,2019-08-21,2019-08-21,0,"1","981795","981795",2019,"C25",11,1,"15_1","3021_15_15","15_15_1","15,15",6.4965
"7344",3022,"august",13,93,7,20,2018-08-22,2018-08-21,1,"1","981796","981796",2018,"C7",13,1,"20_1","3022_20_13","20_13_1","20,13",5.6035
"7345",3022,"august",15,106,8,20,2019-08-28,2019-08-21,7,"1","981796","981796",2019,"C7",13,1,"20_1","3022_20_15","20_15_1","20,15",5.45
"7346",3023,"august",13,67,7,13,2018-08-23,2018-08-21,2,"1","981797","981797",2018,"C23",13,1,"13_1","3023_13_13","13_13_1","13,13",6.217
"7347",3023,"june",14,79,8,13,2019-06-19,2019-06-16,3,"1","981797","981797",2019,"C23",13,2,"13_2","3023_13_14","13_14_2","13,14",4.076
"7348",3023,"august",15,90,8,13,2019-08-21,2019-08-21,0,"1","981797","981797",2019,"C23",13,1,"13_1","3023_13_15","13_15_1","13,15",NA
"7349",3024,"august",13,81,7,3,2018-08-21,2018-08-21,0,"1","981798","981798",2018,"C11",13,1,"3_1","3024_3_13","3_13_1","3,13",7.003
"7350",3024,"august",15,114,8,3,2019-08-20,2019-08-21,-1,"1","981798","981798",2019,"C11",13,1,"3_1","3024_3_15","3_15_1","3,15",8.829
"7351",3025,"august",11,78,6,12,2017-08-23,2017-08-21,2,"1","981799","981799",2017,"C22",11,1,"12_1","3025_12_11","12_11_1","12,11",6.9525
"7352",3026,"june",14,66,8,4,2019-06-04,2019-06-16,-12,"1","981800","981800",2019,"C12",14,2,"4_2","3026_4_14","4_14_2","4,14",4.8825
"7353",3027,"june",14,76,8,11,2019-06-05,2019-06-16,-11,"1","981801","981801",2019,"C21",14,2,"11_2","3027_11_14","11_14_2","11,14",NA
"7354",3027,"august",15,88,8,11,2019-08-28,2019-08-21,7,"1","981801","981801",2019,"C21",14,1,"11_1","3027_11_15","11_15_1","11,15",6.69925
"7355",3028,"august",11,66,6,9,2017-08-22,2017-08-21,1,"1","981802","981802",2017,"C2",11,1,"9_1","3028_9_11","9_11_1","9,11",6.115
"7356",3028,"june",12,87,7,9,2018-06-19,2018-06-16,3,"1","981802","981802",2018,"C2",11,2,"9_2","3028_9_12","9_12_2","9,12",3.76175
"7357",3028,"june",14,106,8,9,2019-06-18,2019-06-16,2,"1","981802","981802",2019,"C2",11,2,"9_2","3028_9_14","9_14_2","9,14",3.6565
"7358",3029,"august",13,98,7,15,2018-08-22,2018-08-21,1,"1","981803","981803",2018,"C25",13,1,"15_1","3029_15_13","15_13_1","15,13",6.6235
"7359",3030,"august",13,93,7,8,2018-08-23,2018-08-21,2,"1","981804","981804",2018,"C19",13,1,"8_1","3030_8_13","8_13_1","8,13",6.877
"7360",3030,"june",14,98,8,8,2019-06-06,2019-06-16,-10,"1","981804","981804",2019,"C19",13,2,"8_2","3030_8_14","8_14_2","8,14",NA
"7361",3031,"august",11,136,6,7,2017-08-18,2017-08-21,-3,"1","981805","981805",2017,"C18",11,1,"7_1","3031_7_11","7_11_1","7,11",6.9525
"7362",3031,"june",12,146,7,7,2018-06-21,2018-06-16,5,"1","981805","981805",2018,"C18",11,2,"7_2","3031_7_12","7_12_2","7,12",3.99775
"7363",3031,"august",13,145,7,7,2018-08-23,2018-08-21,2,"1","981805","981805",2018,"C18",11,1,"7_1","3031_7_13","7_13_1","7,13",6.75
"7364",3032,"august",13,92,7,8,2018-08-23,2018-08-21,2,"1","981806","981806",2018,"C19",13,1,"8_1","3032_8_13","8_13_1","8,13",6.877
"7365",3032,"august",15,99,8,8,2019-08-22,2019-08-21,1,"1","981806","981806",2019,"C19",13,1,"8_1","3032_8_15","8_15_1","8,15",6.826
"7366",3033,"june",10,55,6,20,2017-06-07,2017-06-16,-9,"1","981810","4028288",2017,"C7",10,2,"20_2","3033_20_10","20_10_2","20,10",4.05
"7367",3033,"june",10,58,6,20,2017-06-21,2017-06-16,5,"2","981810","4028288",2017,"C7",10,2,"20_2","3033_20_10","20_10_2","20,10",4.05
"7368",3033,"june",14,103,8,15,2019-06-05,2019-06-16,-11,"1","981810","981810",2019,"C25",10,2,"15_2","3033_15_14","15_14_2","15,14",5.01125
"7369",3034,"august",11,71,6,7,2017-08-18,2017-08-21,-3,"1","981811","981811",2017,"C18",11,1,"7_1","3034_7_11","7_11_1","7,11",6.9525
"7370",3034,"august",11,71,6,7,2017-08-24,2017-08-21,3,"2","981811","981811",2017,"C18",11,1,"7_1","3034_7_11","7_11_1","7,11",6.9525
"7371",3034,"august",13,101,7,7,2018-08-23,2018-08-21,2,"1","981811","981811",2018,"C18",11,1,"7_1","3034_7_13","7_13_1","7,13",6.75
"7372",3035,"august",13,66,7,13,2018-08-23,2018-08-21,2,"1","981812","981812",2018,"C23",13,1,"13_1","3035_13_13","13_13_1","13,13",6.217
"7373",3036,"june",14,78,8,17,2019-06-20,2019-06-16,4,"1","981813","981813",2019,"C27",14,2,"17_2","3036_17_14","17_14_2","17,14",5.45
"7374",3037,"august",11,68,6,15,2017-08-23,2017-08-21,2,"1","981814","981814",2017,"C25",11,1,"15_1","3037_15_11","15_11_1","15,11",6.62
"7375",3038,"august",11,75,6,8,2017-08-18,2017-08-21,-3,"1","981815","981815",2017,"C19",11,1,"8_1","3038_8_11","8_11_1","8,11",6.78
"7376",3038,"august",11,76,6,8,2017-08-24,2017-08-21,3,"2","981815","981815",2017,"C19",11,1,"8_1","3038_8_11","8_11_1","8,11",6.78
"7377",3038,"june",12,101,7,8,2018-06-07,2018-06-16,-9,"1","981815","981815",2018,"C19",11,2,"8_2","3038_8_12","8_12_2","8,12",NA
"7378",3038,"august",15,133,8,2,2019-08-20,2019-08-21,-1,"1","981815","981815",2019,"C10",11,1,"2_1","3038_2_15","2_15_1","2,15",5.962
"7379",3039,"august",11,76,6,12,2017-08-17,2017-08-21,-4,"1","981816","981816",2017,"C22",11,1,"12_1","3039_12_11","12_11_1","12,11",6.9525
"7380",3040,"june",12,70,7,4,2018-06-05,2018-06-16,-11,"1","981817","981817",2018,"C12",12,2,"4_2","3040_4_12","4_12_2","4,12",4.727
"7381",3041,"august",13,71,7,15,2018-08-15,2018-08-21,-6,"1","981818","981818",2018,"C25",13,1,"15_1","3041_15_13","15_13_1","15,13",6.6235
"7382",3041,"august",13,73,7,15,2018-08-22,2018-08-21,1,"2","981818","981818",2018,"C25",13,1,"15_1","3041_15_13","15_13_1","15,13",6.6235
"7383",3042,"june",14,71,8,11,2019-06-05,2019-06-16,-11,"1","981819","981819",2019,"C21",14,2,"11_2","3042_11_14","11_14_2","11,14",NA
"7384",3042,"june",14,75,8,11,2019-06-19,2019-06-16,3,"2","981819","981819",2019,"C21",14,2,"11_2","3042_11_14","11_14_2","11,14",NA
"7385",3043,"august",11,110,6,12,2017-08-23,2017-08-21,2,"1","981820","981820",2017,"C22",11,1,"12_1","3043_12_11","12_11_1","12,11",6.9525
"7386",3044,"august",11,102,6,12,2017-08-17,2017-08-21,-4,"1","981821","981821",2017,"C22",11,1,"12_1","3044_12_11","12_11_1","12,11",6.9525
"7387",3045,"august",11,85,6,15,2017-08-16,2017-08-21,-5,"1","981822","981822",2017,"C25",11,1,"15_1","3045_15_11","15_11_1","15,11",6.62
"7388",3046,"august",13,67,7,12,2018-08-23,2018-08-21,2,"1","981823","981823",2018,"C22",13,1,"12_1","3046_12_13","12_13_1","12,13",6.446
"7389",3047,"june",14,70,8,11,2019-06-05,2019-06-16,-11,"1","981824","981824",2019,"C21",14,2,"11_2","3047_11_14","11_14_2","11,14",NA
"7390",3048,"august",11,72,6,14,2017-08-17,2017-08-21,-4,"1","981825","981825",2017,"C24",11,1,"14_1","3048_14_11","14_11_1","14,11",7.305
"7391",3048,"august",13,100,7,14,2018-08-23,2018-08-21,2,"1","981825","981825",2018,"C24",11,1,"14_1","3048_14_13","14_13_1","14,13",7.33025
"7392",3048,"august",15,117,8,14,2019-08-21,2019-08-21,0,"1","981825","981825",2019,"C24",11,1,"14_1","3048_14_15","14_15_1","14,15",7.154
"7393",3048,"august",15,118,8,14,2019-08-28,2019-08-21,7,"2","981825","981825",2019,"C24",11,1,"14_1","3048_14_15","14_15_1","14,15",7.154
"7394",3049,"june",14,138,8,8,2019-06-20,2019-06-16,4,"1","981826","981826",2019,"C19",14,2,"8_2","3049_8_14","8_14_2","8,14",NA
"7395",3050,"august",11,77,6,7,2017-08-18,2017-08-21,-3,"1","981828","981828",2017,"C18",11,1,"7_1","3050_7_11","7_11_1","7,11",6.9525
"7396",3050,"june",12,105,7,7,2018-06-07,2018-06-16,-9,"1","981828","981828",2018,"C18",11,2,"7_2","3050_7_12","7_12_2","7,12",3.99775
"7397",3051,"june",12,65,7,9,2018-06-05,2018-06-16,-11,"1","981829","981829",2018,"C2",12,2,"9_2","3051_9_12","9_12_2","9,12",3.76175
"7398",3051,"june",12,67,7,9,2018-06-19,2018-06-16,3,"2","981829","981829",2018,"C2",12,2,"9_2","3051_9_12","9_12_2","9,12",3.76175
"7399",3052,"august",13,83,7,1,2018-08-14,2018-08-21,-7,"1","981830","981830",2018,"C1",13,1,"1_1","3052_1_13","1_13_1","1,13",6.67375
"7400",3053,"august",13,70,7,13,2018-08-23,2018-08-21,2,"1","981831","981831",2018,"C23",13,1,"13_1","3053_13_13","13_13_1","13,13",6.217
"7401",3053,"june",14,79,8,13,2019-06-05,2019-06-16,-11,"1","981831","981831",2019,"C23",13,2,"13_2","3053_13_14","13_14_2","13,14",4.076
"7402",3053,"june",14,80,8,13,2019-06-19,2019-06-16,3,"2","981831","981831",2019,"C23",13,2,"13_2","3053_13_14","13_14_2","13,14",4.076
"7403",3053,"august",15,91,8,13,2019-08-21,2019-08-21,0,"1","981831","981831",2019,"C23",13,1,"13_1","3053_13_15","13_15_1","13,15",NA
"7404",3053,"august",15,93,8,13,2019-08-28,2019-08-21,7,"2","981831","981831",2019,"C23",13,1,"13_1","3053_13_15","13_15_1","13,15",NA
"7405",3054,"august",13,79,7,17,2018-08-22,2018-08-21,1,"1","981832","981832",2018,"C27",13,1,"17_1","3054_17_13","17_13_1","17,13",6.57275
"7406",3055,"august",11,66,6,15,2017-08-16,2017-08-21,-5,"1","981833","981833",2017,"C25",11,1,"15_1","3055_15_11","15_11_1","15,11",6.62
"7407",3056,"august",11,67,6,20,2017-08-23,2017-08-21,2,"1","981834","981834",2017,"C7",11,1,"20_1","3056_20_11","20_11_1","20,11",5.935
"7408",3057,"august",13,78,7,17,2018-08-22,2018-08-21,1,"1","981835","981835",2018,"C27",13,1,"17_1","3057_17_13","17_13_1","17,13",6.57275
"7409",3058,"august",11,70,6,10,2017-08-18,2017-08-21,-3,"1","981836","981836",2017,"C20",11,1,"10_1","3058_10_11","10_11_1","10,11",5.425
"7410",3059,"august",13,66,7,12,2018-08-15,2018-08-21,-6,"1","981837","981837",2018,"C22",13,1,"12_1","3059_12_13","12_13_1","12,13",6.446
"7411",3060,"june",14,89,8,2,2019-06-18,2019-06-16,2,"1","981838","981838",2019,"C10",14,2,"2_2","3060_2_14","2_14_2","2,14",3.998
"7412",3061,"august",11,68,6,16,2017-08-17,2017-08-21,-4,"1","981839","981839",2017,"C26",11,1,"16_1","3061_16_11","16_11_1","16,11",7.28
"7413",3061,"august",11,74,6,16,2017-08-23,2017-08-21,2,"2","981839","981839",2017,"C26",11,1,"16_1","3061_16_11","16_11_1","16,11",7.28
"7414",3061,"june",12,89,7,16,2018-06-20,2018-06-16,4,"1","981839","981839",2018,"C26",11,2,"16_2","3061_16_12","16_12_2","16,12",2.517
"7415",3062,"august",13,72,7,15,2018-08-15,2018-08-21,-6,"1","981840","981840",2018,"C25",13,1,"15_1","3062_15_13","15_13_1","15,13",6.6235
"7416",3063,"august",11,79,6,16,2017-08-23,2017-08-21,2,"1","981841","981841",2017,"C26",11,1,"16_1","3063_16_11","16_11_1","16,11",7.28
"7417",3064,"august",13,71,7,15,2018-08-15,2018-08-21,-6,"1","981842","981842",2018,"C25",13,1,"15_1","3064_15_13","15_13_1","15,13",6.6235
"7418",3064,"june",14,87,8,15,2019-06-19,2019-06-16,3,"1","981842","981842",2019,"C25",13,2,"15_2","3064_15_14","15_14_2","15,14",5.01125
"7419",3064,"august",15,97,8,20,2019-08-21,2019-08-21,0,"1","981842","981842",2019,"C7",13,1,"20_1","3064_20_15","20_15_1","20,15",5.45
"7420",3065,"august",11,78,6,7,2017-08-18,2017-08-21,-3,"1","981843","981843",2017,"C18",11,1,"7_1","3065_7_11","7_11_1","7,11",6.9525
"7421",3065,"june",12,100,7,7,2018-06-07,2018-06-16,-9,"1","981843","981843",2018,"C18",11,2,"7_2","3065_7_12","7_12_2","7,12",3.99775
"7422",3066,"august",13,82,7,17,2018-08-22,2018-08-21,1,"1","981844","981844",2018,"C27",13,1,"17_1","3066_17_13","17_13_1","17,13",6.57275
"7423",3066,"june",14,92,8,17,2019-06-06,2019-06-16,-10,"1","981844","981844",2019,"C27",13,2,"17_2","3066_17_14","17_14_2","17,14",5.45
"7424",3066,"august",15,103,8,17,2019-08-21,2019-08-21,0,"1","981844","981844",2019,"C27",13,1,"17_1","3066_17_15","17_15_1","17,15",6.39525
"7425",3066,"august",15,104,8,17,2019-08-28,2019-08-21,7,"2","981844","981844",2019,"C27",13,1,"17_1","3066_17_15","17_15_1","17,15",6.39525
"7426",3067,"august",13,70,7,17,2018-08-22,2018-08-21,1,"1","981845","981845",2018,"C27",13,1,"17_1","3067_17_13","17_13_1","17,13",6.57275
"7427",3068,"august",13,84,7,11,2018-08-22,2018-08-21,1,"1","981846","981846",2018,"C21",13,1,"11_1","3068_11_13","11_13_1","11,13",6.699
"7428",3068,"june",14,99,8,11,2019-06-05,2019-06-16,-11,"1","981846","981846",2019,"C21",13,2,"11_2","3068_11_14","11_14_2","11,14",NA
"7429",3068,"august",15,109,8,11,2019-08-28,2019-08-21,7,"1","981846","981846",2019,"C21",13,1,"11_1","3068_11_15","11_15_1","11,15",6.69925
"7430",3069,"august",11,73,6,15,2017-08-23,2017-08-21,2,"1","981847","981847",2017,"C25",11,1,"15_1","3069_15_11","15_11_1","15,11",6.62
"7431",3069,"august",11,76,6,16,2017-08-23,2017-08-21,2,"2","981847","981847",2017,"C26",11,1,"16_1","3069_16_11","16_11_1","16,11",7.28
"7432",3070,"august",13,63,7,18,2018-08-14,2018-08-21,-7,"1","981848","981848",2018,"C5",13,1,"18_1","3070_18_13","18_13_1","18,13",6.674
"7433",3070,"august",13,63,7,18,2018-08-21,2018-08-21,0,"2","981848","981848",2018,"C5",13,1,"18_1","3070_18_13","18_13_1","18,13",6.674
"7434",3071,"august",11,118,6,8,2017-08-18,2017-08-21,-3,"1","981849","981849",2017,"C19",11,1,"8_1","3071_8_11","8_11_1","8,11",6.78
"7435",3072,"august",9,62,5,10,2016-08-23,2016-08-21,2,"1","9818496","9818496",2016,"C20",9,1,"10_1","3072_10_9","10_9_1","10,9",5.2925
"7436",3073,"august",11,73,6,12,2017-08-17,2017-08-21,-4,"1","981850","981850",2017,"C22",11,1,"12_1","3073_12_11","12_11_1","12,11",6.9525
"7437",3073,"august",13,99,7,12,2018-08-23,2018-08-21,2,"1","981850","981850",2018,"C22",11,1,"12_1","3073_12_13","12_13_1","12,13",6.446
"7438",3074,"june",14,67,8,15,2019-06-05,2019-06-16,-11,"1","981851","981851",2019,"C25",14,2,"15_2","3074_15_14","15_14_2","15,14",5.01125
"7439",3074,"august",15,71,8,15,2019-08-21,2019-08-21,0,"1","981851","981851",2019,"C25",14,1,"15_1","3074_15_15","15_15_1","15,15",6.4965
"7440",3074,"august",15,73,8,15,2019-08-28,2019-08-21,7,"2","981851","981851",2019,"C25",14,1,"15_1","3074_15_15","15_15_1","15,15",6.4965
"7441",3075,"august",13,98,7,15,2018-08-22,2018-08-21,1,"1","981852","981852",2018,"C25",13,1,"15_1","3075_15_13","15_13_1","15,13",6.6235
"7442",3076,"august",11,126,6,12,2017-08-23,2017-08-21,2,"1","981853","981853",2017,"C22",11,1,"12_1","3076_12_11","12_11_1","12,11",6.9525
"7443",3077,"august",11,65,6,10,2017-08-24,2017-08-21,3,"1","981854","981854",2017,"C20",11,1,"10_1","3077_10_11","10_11_1","10,11",5.425
"7444",3077,"august",13,79,7,10,2018-08-23,2018-08-21,2,"1","981854","981854",2018,"C20",11,1,"10_1","3077_10_13","10_13_1","10,13",5.347
"7445",3077,"june",14,88,8,10,2019-06-06,2019-06-16,-10,"1","981854","981854",2019,"C20",11,2,"10_2","3077_10_14","10_14_2","10,14",4.597
"7446",3077,"august",15,94,8,10,2019-08-29,2019-08-21,8,"1","981854","981854",2019,"C20",11,1,"10_1","3077_10_15","10_15_1","10,15",5.26975
"7447",3078,"august",13,69,7,12,2018-08-15,2018-08-21,-6,"1","981855","981855",2018,"C22",13,1,"12_1","3078_12_13","12_13_1","12,13",6.446
"7448",3079,"august",13,75,7,17,2018-08-22,2018-08-21,1,"1","981856","981856",2018,"C27",13,1,"17_1","3079_17_13","17_13_1","17,13",6.57275
"7449",3080,"august",13,72,7,16,2018-08-15,2018-08-21,-6,"1","981857","981857",2018,"C26",13,1,"16_1","3080_16_13","16_13_1","16,13",7.33025
"7450",3081,"august",13,86,7,15,2018-08-15,2018-08-21,-6,"1","981858","981858",2018,"C25",13,1,"15_1","3081_15_13","15_13_1","15,13",6.6235
"7451",3081,"june",14,93,8,15,2019-06-05,2019-06-16,-11,"1","981858","981858",2019,"C25",13,2,"15_2","3081_15_14","15_14_2","15,14",5.01125
"7452",3081,"august",15,100,8,15,2019-08-28,2019-08-21,7,"1","981858","981858",2019,"C25",13,1,"15_1","3081_15_15","15_15_1","15,15",6.4965
"7453",3082,"june",14,88,8,14,2019-06-05,2019-06-16,-11,"1","981859","981859",2019,"C24",14,2,"14_2","3082_14_14","14_14_2","14,14",6.217
"7454",3083,"june",12,136,7,2,2018-06-05,2018-06-16,-11,"1","981860","981860",2018,"C10",12,2,"2_2","3083_2_12","2_12_2","2,12",3.9455
"7455",3084,"august",11,91,6,12,2017-08-17,2017-08-21,-4,"1","981861","981861",2017,"C22",11,1,"12_1","3084_12_11","12_11_1","12,11",6.9525
"7456",3085,"august",13,78,7,16,2018-08-15,2018-08-21,-6,"1","981862","981862",2018,"C26",13,1,"16_1","3085_16_13","16_13_1","16,13",7.33025
"7457",3085,"june",14,96,8,16,2019-06-19,2019-06-16,3,"1","981862","981862",2019,"C26",13,2,"16_2","3085_16_14","16_14_2","16,14",2.249
"7458",3086,"august",11,87,6,15,2017-08-16,2017-08-21,-5,"1","981863","981863",2017,"C25",11,1,"15_1","3086_15_11","15_11_1","15,11",6.62
"7459",3087,"august",11,84,6,18,2017-08-22,2017-08-21,1,"1","981864","981864",2017,"C5",8,1,"18_1","3087_18_11","18_11_1","18,11",6.75
"7460",3087,"june",12,100,7,18,2018-06-19,2018-06-16,3,"1","981864","981864",2018,"C5",8,2,"18_2","3087_18_12","18_12_2","18,12",NA
"7461",3087,"august",13,105,7,18,2018-08-14,2018-08-21,-7,"1","981864","981864",2018,"C5",8,1,"18_1","3087_18_13","18_13_1","18,13",6.674
"7462",3087,"june",8,49,5,18,2016-06-22,2016-06-16,6,"1","981864","5637504",2016,"C5",8,2,"18_2","3087_18_8","18_8_2","18,8",4.05
"7463",3088,"august",13,68,7,10,2018-08-23,2018-08-21,2,"1","981865","981865",2018,"C20",13,1,"10_1","3088_10_13","10_13_1","10,13",5.347
"7464",3089,"august",13,138,7,7,2018-08-23,2018-08-21,2,"1","981866","981866",2018,"C18",13,1,"7_1","3089_7_13","7_13_1","7,13",6.75
"7465",3090,"august",13,76,7,12,2018-08-23,2018-08-21,2,"1","981867","981867",2018,"C22",13,1,"12_1","3090_12_13","12_13_1","12,13",6.446
"7466",3091,"june",14,110,8,16,2019-06-05,2019-06-16,-11,"1","981868","981868",2019,"C26",14,2,"16_2","3091_16_14","16_14_2","16,14",2.249
"7467",3092,"august",13,70,7,15,2018-08-22,2018-08-21,1,"1","981869","981869",2018,"C25",13,1,"15_1","3092_15_13","15_13_1","15,13",6.6235
"7468",3093,"june",14,108,8,20,2019-06-05,2019-06-16,-11,"1","981870","981870",2019,"C7",14,2,"20_2","3093_20_14","20_14_2","20,14",4.102
"7469",3094,"august",11,70,6,16,2017-08-17,2017-08-21,-4,"1","981871","981871",2017,"C26",11,1,"16_1","3094_16_11","16_11_1","16,11",7.28
"7470",3094,"august",11,70,6,16,2017-08-23,2017-08-21,2,"2","981871","981871",2017,"C26",11,1,"16_1","3094_16_11","16_11_1","16,11",7.28
"7471",3094,"june",14,142,8,16,2019-06-05,2019-06-16,-11,"1","981871","981871",2019,"C26",11,2,"16_2","3094_16_14","16_14_2","16,14",2.249
"7472",3094,"august",15,151,8,16,2019-08-21,2019-08-21,0,"1","981871","981871",2019,"C26",11,1,"16_1","3094_16_15","16_15_1","16,15",7.90725
"7473",3094,"august",15,150,8,16,2019-08-28,2019-08-21,7,"2","981871","981871",2019,"C26",11,1,"16_1","3094_16_15","16_15_1","16,15",7.90725
"7474",3095,"august",13,68,7,16,2018-08-22,2018-08-21,1,"1","981872","981872",2018,"C26",13,1,"16_1","3095_16_13","16_13_1","16,13",7.33025
"7475",3095,"june",14,84,8,16,2019-06-19,2019-06-16,3,"1","981872","981872",2019,"C26",13,2,"16_2","3095_16_14","16_14_2","16,14",2.249
"7476",3096,"august",11,115,6,7,2017-08-24,2017-08-21,3,"1","981873","981873",2017,"C18",11,1,"7_1","3096_7_11","7_11_1","7,11",6.9525
"7477",3096,"june",12,114,7,7,2018-06-21,2018-06-16,5,"1","981873","981873",2018,"C18",11,2,"7_2","3096_7_12","7_12_2","7,12",3.99775
"7478",3096,"august",13,150,7,7,2018-08-23,2018-08-21,2,"1","981873","981873",2018,"C18",11,1,"7_1","3096_7_13","7_13_1","7,13",6.75
"7479",3097,"august",11,78,6,12,2017-08-17,2017-08-21,-4,"1","981874","981874",2017,"C22",11,1,"12_1","3097_12_11","12_11_1","12,11",6.9525
"7480",3098,"august",13,71,7,15,2018-08-22,2018-08-21,1,"1","981875","981875",2018,"C25",13,1,"15_1","3098_15_13","15_13_1","15,13",6.6235
"7481",3098,"june",14,80,8,15,2019-06-05,2019-06-16,-11,"1","981875","981875",2019,"C25",13,2,"15_2","3098_15_14","15_14_2","15,14",5.01125
"7482",3098,"august",15,89,8,15,2019-08-28,2019-08-21,7,"1","981875","981875",2019,"C25",13,1,"15_1","3098_15_15","15_15_1","15,15",6.4965
"7483",3099,"august",13,69,7,17,2018-08-22,2018-08-21,1,"1","981876","981876",2018,"C27",13,1,"17_1","3099_17_13","17_13_1","17,13",6.57275
"7484",3100,"august",11,79,6,16,2017-08-23,2017-08-21,2,"1","981877","981877",2017,"C26",11,1,"16_1","3100_16_11","16_11_1","16,11",7.28
"7485",3101,"june",14,68,8,15,2019-06-19,2019-06-16,3,"1","981878","981878",2019,"C25",14,2,"15_2","3101_15_14","15_14_2","15,14",5.01125
"7486",3102,"june",12,82,7,18,2018-06-05,2018-06-16,-11,"1","981879","981879",2018,"C5",12,2,"18_2","3102_18_12","18_12_2","18,12",NA
"7487",3102,"august",13,94,7,18,2018-08-14,2018-08-21,-7,"1","981879","981879",2018,"C5",12,1,"18_1","3102_18_13","18_13_1","18,13",6.674
"7488",3102,"june",14,107,8,18,2019-06-18,2019-06-16,2,"1","981879","981879",2019,"C5",12,2,"18_2","3102_18_14","18_14_2","18,14",4.20675
"7489",3102,"august",15,113,8,18,2019-08-20,2019-08-21,-1,"1","981879","981879",2019,"C5",12,1,"18_1","3102_18_15","18_15_1","18,15",6.59825
"7490",3103,"august",13,69,7,7,2018-08-23,2018-08-21,2,"1","981880","981880",2018,"C18",13,1,"7_1","3103_7_13","7_13_1","7,13",6.75
"7491",3104,"august",13,78,7,15,2018-08-15,2018-08-21,-6,"1","981881","981881",2018,"C25",13,1,"15_1","3104_15_13","15_13_1","15,13",6.6235
"7492",3105,"june",14,88,8,12,2019-06-05,2019-06-16,-11,"1","981882","981882",2019,"C22",14,2,"12_2","3105_12_14","12_14_2","12,14",3.33925
"7493",3106,"june",14,80,8,12,2019-06-19,2019-06-16,3,"1","981883","981883",2019,"C22",14,2,"12_2","3106_12_14","12_14_2","12,14",3.33925
"7494",3106,"august",15,89,8,12,2019-08-28,2019-08-21,7,"1","981883","981883",2019,"C22",14,1,"12_1","3106_12_15","12_15_1","12,15",6.69925
